epoch,E_Output_loss,E_Output_masked_1c_corr_metric_2ch,E_Output_masked_1c_rmse_metric_2ch,N_Output_loss,N_Output_masked_1c_corr_metric_2ch,N_Output_masked_1c_rmse_metric_2ch,Z_Output_loss,Z_Output_masked_1c_corr_metric_2ch,Z_Output_masked_1c_rmse_metric_2ch,loss,val_E_Output_loss,val_E_Output_masked_1c_corr_metric_2ch,val_E_Output_masked_1c_rmse_metric_2ch,val_N_Output_loss,val_N_Output_masked_1c_corr_metric_2ch,val_N_Output_masked_1c_rmse_metric_2ch,val_Z_Output_loss,val_Z_Output_masked_1c_corr_metric_2ch,val_Z_Output_masked_1c_rmse_metric_2ch,val_loss,val_total_corr
17,1.8537214994430542,0.6062929630279541,1.3589870929718018,1.7856764793395996,0.6150163412094116,1.3338512182235718,1.4214316606521606,0.6613410115242004,1.1897515058517456,5.063652992248535,1.236520528793335,0.6187517046928406,1.109329342842102,1.1806327104568481,0.6276704668998718,1.0838702917099,0.9297047853469849,0.6781514883041382,0.9614623188972473,3.346191167831421,1.9245736598968506
18,1.8630666732788086,0.6058796048164368,1.3617074489593506,1.7872413396835327,0.6154952645301819,1.3336880207061768,1.4268251657485962,0.6619450449943542,1.191277027130127,5.078210830688477,1.2299736738204956,0.6213071346282959,1.1063337326049805,1.1876039505004883,0.6290345788002014,1.0870192050933838,0.919371485710144,0.6808393001556396,0.9560816287994385,3.336299419403076,1.931181013584137
19,1.8434154987335205,0.6150396466255188,1.3551329374313354,1.775363564491272,0.6235113143920898,1.3298840522766113,1.4116863012313843,0.6701174974441528,1.1855390071868896,5.03398323059082,1.2219257354736328,0.6235156059265137,1.1027286052703857,1.182102918624878,0.6286342144012451,1.0845246315002441,0.9365885853767395,0.6744027733802795,0.965092658996582,3.339937210083008,1.9265525937080383
20,1.8161020278930664,0.6175776720046997,1.345064401626587,1.741847276687622,0.6264979839324951,1.3172026872634888,1.4009121656417847,0.6692079305648804,1.1810487508773804,4.95772647857666,1.2453047037124634,0.6189506649971008,1.1131876707077026,1.176579236984253,0.6295860409736633,1.0819907188415527,0.91678386926651,0.6815815567970276,0.9547528028488159,3.3380126953125,1.9301182627677917
21,1.8343993425369263,0.6180383563041687,1.3511674404144287,1.7599185705184937,0.6271538138389587,1.3235265016555786,1.405185341835022,0.6725337505340576,1.1822229623794556,4.999471187591553,1.2115224599838257,0.627281904220581,1.0980459451675415,1.163521647453308,0.6348225474357605,1.0759708881378174,0.9130755662918091,0.6858333945274353,0.952824592590332,3.287454843521118,1.9479378461837769
22,1.815790057182312,0.6203892230987549,1.3445191383361816,1.7358734607696533,0.6299644112586975,1.3146392107009888,1.3952487707138062,0.6733132004737854,1.178144931793213,4.950563907623291,1.2113615274429321,0.6282755136489868,1.0979503393173218,1.1596500873565674,0.6365212798118591,1.0741766691207886,0.9065973162651062,0.6869122982025146,0.9493620991706848,3.276921272277832,1.9517090916633606
23,1.856836199760437,0.6179453730583191,1.3598780632019043,1.7793090343475342,0.6271086931228638,1.3312801122665405,1.4202804565429688,0.6732091903686523,1.1889891624450684,5.05694580078125,1.221664547920227,0.6244584321975708,1.1026641130447388,1.1734099388122559,0.632124125957489,1.0805193185806274,0.9103474020957947,0.6844308972358704,0.951396107673645,3.3047492504119873,1.9410134553909302
24,1.8367637395858765,0.6166635155677795,1.351975679397583,1.7607001066207886,0.6263670325279236,1.3236404657363892,1.4035587310791016,0.6721534132957458,1.1813658475875854,5.006587028503418,1.2114739418029785,0.6291188597679138,1.0979750156402588,1.166731595993042,0.6348021626472473,1.0774201154708862,0.9130910634994507,0.6834418177604675,0.9527863264083862,3.290663003921509,1.9473628401756287
25,1.8021878004074097,0.6191802620887756,1.339640736579895,1.7206666469573975,0.6302045583724976,1.308968186378479,1.3874762058258057,0.670365571975708,1.175106406211853,4.912374019622803,1.209814190864563,0.628430962562561,1.0971946716308594,1.1554028987884521,0.6397637724876404,1.0721936225891113,0.9078313708305359,0.6855782270431519,0.950010359287262,3.272402048110962,1.9537729620933533
26,1.8359988927841187,0.6151553392410278,1.3520835638046265,1.7497588396072388,0.62687087059021,1.3200132846832275,1.4119460582733154,0.6680902242660522,1.1852878332138062,5.00095272064209,1.212664008140564,0.6293386220932007,1.0985362529754639,1.154682993888855,0.6380745768547058,1.0719009637832642,0.9058718681335449,0.687549889087677,0.9489935040473938,3.272540330886841,1.9549630880355835
27,1.8324552774429321,0.6202166080474854,1.3506531715393066,1.7565304040908813,0.6299325227737427,1.3223659992218018,1.3968793153762817,0.6758702397346497,1.1788779497146606,4.982804298400879,1.2014394998550415,0.6339540481567383,1.0934525728225708,1.1534751653671265,0.6388325095176697,1.071332573890686,0.8913832306861877,0.69243323802948,0.9414003491401672,3.2456271648406982,1.965219795703888
28,1.820127010345459,0.6221813559532166,1.3460437059402466,1.7537263631820679,0.6293202638626099,1.3212571144104004,1.3938863277435303,0.6765590906143188,1.1775509119033813,4.965529441833496,1.1918426752090454,0.634965717792511,1.089021921157837,1.1464786529541016,0.6417611837387085,1.0680726766586304,0.8894919753074646,0.6933679580688477,0.9403495788574219,3.2271363735198975,1.9700948596000671
29,1.8019791841506958,0.6264024972915649,1.3391239643096924,1.7266582250595093,0.6354665756225586,1.3108521699905396,1.3701213598251343,0.6822926998138428,1.1672439575195312,4.896617412567139,1.194056510925293,0.6342488527297974,1.0900704860687256,1.1410638093948364,0.6435990929603577,1.06552255153656,0.8839259147644043,0.696320652961731,0.9374223947525024,3.2183785438537598,1.974168598651886
30,1.7865276336669922,0.6244351267814636,1.3330460786819458,1.7076538801193237,0.6346802711486816,1.3033242225646973,1.3475600481033325,0.6827433705329895,1.1574623584747314,4.843481063842773,1.1801825761795044,0.6397560834884644,1.0836952924728394,1.1318840980529785,0.6473809480667114,1.0612285137176514,0.8779757618904114,0.6982532143592834,0.9342528581619263,3.1893928050994873,1.9853902459144592
31,1.7819558382034302,0.6257745623588562,1.3322104215621948,1.7062437534332275,0.6350269913673401,1.3037298917770386,1.3514527082443237,0.68201744556427,1.1599173545837402,4.842035293579102,1.178638219833374,0.6405032277107239,1.0830150842666626,1.1303515434265137,0.6477784514427185,1.0605216026306152,0.874308705329895,0.6995753645896912,0.932299017906189,3.1826231479644775,1.9878570437431335
32,1.7843891382217407,0.6352602243423462,1.3325713872909546,1.7093206644058228,0.644523561000824,1.3043054342269897,1.3504407405853271,0.691206693649292,1.158867597579956,4.846132278442383,1.1798951625823975,0.6425565481185913,1.0835466384887695,1.132688045501709,0.6488555073738098,1.0615904331207275,0.870622456073761,0.7022691965103149,0.9303140044212341,3.1825263500213623,1.993681252002716
33,1.793354868888855,0.6269270777702332,1.335897445678711,1.7158557176589966,0.6367638111114502,1.3066859245300293,1.354101300239563,0.6847085356712341,1.1604350805282593,4.863949775695801,1.1702611446380615,0.6434893012046814,1.0791271924972534,1.1271437406539917,0.6497069001197815,1.0590676069259644,0.8699621558189392,0.7018026113510132,0.9299994111061096,3.166680335998535,1.994998812675476
34,1.7504199743270874,0.6339316368103027,1.3198368549346924,1.6762380599975586,0.6424723863601685,1.2916711568832397,1.316620111465454,0.6908807754516602,1.1442795991897583,4.743669033050537,1.1649538278579712,0.6462498307228088,1.076673984527588,1.1219496726989746,0.6531277298927307,1.056550145149231,0.8623892068862915,0.7048327922821045,0.9259012937545776,3.148637056350708,2.004210352897644
35,1.7962695360183716,0.6293266415596008,1.3369845151901245,1.7176616191864014,0.639021098613739,1.3074240684509277,1.3548033237457275,0.6869096159934998,1.1606253385543823,4.8720269203186035,1.162358045578003,0.6468837857246399,1.0755043029785156,1.118505597114563,0.6524973511695862,1.0549615621566772,0.8637852072715759,0.7045171856880188,0.9267088174819946,3.1439883708953857,2.003898322582245
36,1.7504019737243652,0.6394051313400269,1.3193284273147583,1.6744887828826904,0.6490441560745239,1.2903987169265747,1.317415714263916,0.6962282061576843,1.1440767049789429,4.746885299682617,1.1654832363128662,0.648015022277832,1.0769381523132324,1.117928147315979,0.65433269739151,1.0546817779541016,0.8522090315818787,0.7090303897857666,0.9204399585723877,3.134957790374756,2.0113781094551086
37,1.7396999597549438,0.6373600959777832,1.3157970905303955,1.6689167022705078,0.6457400918006897,1.28864586353302,1.3034816980361938,0.6958180069923401,1.1384671926498413,4.712763786315918,1.154301643371582,0.650529682636261,1.0717334747314453,1.111244797706604,0.655546247959137,1.051516056060791,0.8491065502166748,0.7101312875747681,0.9187229871749878,3.113980531692505,2.016207218170166
38,1.72812020778656,0.6413640975952148,1.3111975193023682,1.6572238206863403,0.6498594284057617,1.2840887308120728,1.2951536178588867,0.6993470788002014,1.1347219944000244,4.678348541259766,1.1520158052444458,0.6512961983680725,1.0706826448440552,1.115424394607544,0.6542558670043945,1.0534859895706177,0.8603861331939697,0.7083695530891418,0.9248519539833069,3.1271791458129883,2.013921618461609
39,1.764007568359375,0.6352233290672302,1.3256791830062866,1.6896170377731323,0.6441757082939148,1.2975361347198486,1.3311182260513306,0.691932201385498,1.151289463043213,4.7841596603393555,1.1513110399246216,0.6511110663414001,1.0703238248825073,1.109909176826477,0.6558198928833008,1.0508944988250732,0.8492914438247681,0.7101203203201294,0.9188449382781982,3.1098408699035645,2.0170512795448303
40,1.7362122535705566,0.6423905491828918,1.314449429512024,1.6673239469528198,0.649898886680603,1.2881832122802734,1.2988084554672241,0.7008395195007324,1.136427640914917,4.7051239013671875,1.141160488128662,0.6547704935073853,1.0656157732009888,1.1037228107452393,0.6584759950637817,1.0479905605316162,0.8389566540718079,0.7143781185150146,0.9132557511329651,3.0831830501556396,2.0276246070861816
41,1.7291945219039917,0.6429778933525085,1.3119556903839111,1.6646785736083984,0.6498212218284607,1.2872599363327026,1.2937134504318237,0.7007877230644226,1.134473443031311,4.682928562164307,1.140461802482605,0.6562418937683105,1.065311074256897,1.098189115524292,0.6603377461433411,1.0453295707702637,0.8375022411346436,0.7150335311889648,0.912501335144043,3.0754892826080322,2.0316131711006165
42,1.7216954231262207,0.6465882062911987,1.3088510036468506,1.6540231704711914,0.6534138321876526,1.2829087972640991,1.2858513593673706,0.7045311331748962,1.1306132078170776,4.660969257354736,1.1371947526931763,0.6576256155967712,1.0637520551681519,1.0995230674743652,0.6599574685096741,1.0459425449371338,0.8355620503425598,0.7163424491882324,0.9114218950271606,3.0716311931610107,2.0339255332946777
43,1.7341978549957275,0.6442079544067383,1.3139387369155884,1.6717681884765625,0.6499263644218445,1.2901791334152222,1.2962055206298828,0.7023236155509949,1.1356160640716553,4.704193592071533,1.1443612575531006,0.6547043323516846,1.067154049873352,1.1077649593353271,0.6571881175041199,1.049896001815796,0.8426569700241089,0.7138548493385315,0.9153435826301575,3.0941224098205566,2.025747299194336
44,1.7128206491470337,0.6471806168556213,1.3054810762405396,1.6461644172668457,0.654265284538269,1.2799429893493652,1.2735649347305298,0.7068169116973877,1.1253901720046997,4.635448455810547,1.1295074224472046,0.6592027544975281,1.0601783990859985,1.093525767326355,0.6622868180274963,1.0431429147720337,0.8312379717826843,0.7183204889297485,0.909096360206604,3.053586483001709,2.039810061454773
45,1.734107494354248,0.6462887525558472,1.3136372566223145,1.6693012714385986,0.6529425978660583,1.2888538837432861,1.2930312156677246,0.7053762674331665,1.133949637413025,4.7012481689453125,1.1233874559402466,0.6616129279136658,1.0572662353515625,1.0920699834823608,0.6638193130493164,1.0424222946166992,0.8230187296867371,0.7209547162055969,0.9045647978782654,3.0378053188323975,2.046386957168579
46,1.7104562520980835,0.6485137939453125,1.3052277565002441,1.6521979570388794,0.6538099646568298,1.2829577922821045,1.2718603610992432,0.7071999311447144,1.1252541542053223,4.632411003112793,1.1288142204284668,0.6593890190124512,1.0598666667938232,1.0896295309066772,0.6642562747001648,1.0412603616714478,0.8260460495948792,0.7200520038604736,0.9062458872795105,3.0438170433044434,2.0436972975730896
47,1.7014652490615845,0.6512316465377808,1.301745891571045,1.6393319368362427,0.6569815874099731,1.2776753902435303,1.263545274734497,0.7103011608123779,1.1214317083358765,4.601760387420654,1.1203807592391968,0.663547933101654,1.0558679103851318,1.085418701171875,0.6654869914054871,1.0392327308654785,0.8212481737136841,0.7213547229766846,0.9036000967025757,3.0263707637786865,2.0503896474838257
48,1.6886811256408691,0.6500942707061768,1.2967556715011597,1.6286492347717285,0.655265748500824,1.2736070156097412,1.252273440361023,0.7094963788986206,1.1164265871047974,4.569519996643066,1.1165030002593994,0.6640644073486328,1.0540509223937988,1.084330677986145,0.6661393642425537,1.0387288331985474,0.8177346587181091,0.7228146195411682,0.9016541838645935,3.0179221630096436,2.0530183911323547
49,1.7107738256454468,0.6595591902732849,1.3046088218688965,1.6538058519363403,0.664259135723114,1.282861351966858,1.272899866104126,0.7173773646354675,1.1248997449874878,4.630391597747803,1.1116515398025513,0.666231632232666,1.0517157316207886,1.0830967426300049,0.6673761606216431,1.0381085872650146,0.8128318786621094,0.7250997424125671,0.8989384174346924,3.0068821907043457,2.058707535266876
50,1.6876450777053833,0.6534390449523926,1.2957779169082642,1.6308194398880005,0.6583037376403809,1.2737808227539062,1.2541917562484741,0.7112999558448792,1.1166017055511475,4.568583965301514,1.110835075378418,0.6661227345466614,1.051384687423706,1.080175757408142,0.6674225330352783,1.0367430448532104,0.8120719194412231,0.7253993153572083,0.8985501527786255,3.0024263858795166,2.058944582939148
51,1.6853575706481934,0.6556824445724487,1.294907808303833,1.6230136156082153,0.661035418510437,1.2708052396774292,1.2460856437683105,0.714397668838501,1.1131222248077393,4.555103302001953,1.1075359582901,0.6674976944923401,1.0498024225234985,1.0752222537994385,0.669468343257904,1.0343354940414429,0.8078809976577759,0.7267913222312927,0.8961774706840515,2.9899890422821045,2.063757359981537
52,1.6839042901992798,0.6546058654785156,1.2946966886520386,1.6316039562225342,0.658229649066925,1.2745169401168823,1.2501933574676514,0.7128062844276428,1.1152174472808838,4.568886756896973,1.1083003282546997,0.6671311855316162,1.0501646995544434,1.0777829885482788,0.6681853532791138,1.035620093345642,0.80964595079422,0.7266564965248108,0.8971906900405884,2.9950644969940186,2.0619730353355408
53,1.6823067665100098,0.6578161120414734,1.2941175699234009,1.6254686117172241,0.6621860265731812,1.272255539894104,1.2467724084854126,0.7159473896026611,1.1138396263122559,4.555682182312012,1.1015311479568481,0.6695159077644348,1.0469855070114136,1.0733219385147095,0.670184850692749,1.033466100692749,0.8066911101341248,0.7275457978248596,0.8955666422843933,2.9808743000030518,2.0672465562820435
54,1.683160662651062,0.6604892015457153,1.2943121194839478,1.6287752389907837,0.6650199294090271,1.2732417583465576,1.2474822998046875,0.7191101908683777,1.1139243841171265,4.561509132385254,1.1054433584213257,0.6687937378883362,1.048825740814209,1.0699756145477295,0.6714854836463928,1.0318247079849243,0.8012933731079102,0.7295092940330505,0.8925061225891113,2.976036548614502,2.0697885155677795
55,1.6624127626419067,0.6608989238739014,1.2866942882537842,1.608700156211853,0.6646524667739868,1.265825867652893,1.2306838035583496,0.7190489172935486,1.1067895889282227,4.505087375640869,1.097830057144165,0.6710933446884155,1.0452278852462769,1.0711814165115356,0.6717621088027954,1.032446026802063,0.7963855266571045,0.7313677072525024,0.8897915482521057,2.9647600650787354,2.0742231607437134
56,1.6301382780075073,0.6617446541786194,1.2734767198562622,1.5782784223556519,0.6657741665840149,1.2532204389572144,1.2038644552230835,0.7203817963600159,1.0940945148468018,4.412088394165039,1.0923813581466675,0.6732290387153625,1.0426057577133179,1.06284499168396,0.6743437051773071,1.0283781290054321,0.7954775094985962,0.7318934202194214,0.8892901539802551,2.9500391483306885,2.079466164112091
57,1.6516269445419312,0.6616137027740479,1.2825418710708618,1.6004518270492554,0.6650732159614563,1.2625612020492554,1.220424771308899,0.719884991645813,1.1022379398345947,4.470677375793457,1.0948761701583862,0.6724741458892822,1.0438035726547241,1.0663552284240723,0.6729845404624939,1.0300904512405396,0.7986107468605042,0.7308757901191711,0.8910181522369385,2.959171772003174,2.0763344764709473
58,1.6815279722213745,0.6579011678695679,1.2941619157791138,1.6289753913879395,0.6615579724311829,1.27378511428833,1.246004343032837,0.7163353562355042,1.1138007640838623,4.557553291320801,1.095659852027893,0.6724940538406372,1.0441607236862183,1.0625535249710083,0.6747695803642273,1.0282549858093262,0.7987583875656128,0.73051518201828,0.8911547660827637,2.9562838077545166,2.0777788162231445
59,1.656540036201477,0.662508487701416,1.284253478050232,1.6050937175750732,0.6660069227218628,1.264211893081665,1.2223422527313232,0.7208589315414429,1.1028887033462524,4.48652982711792,1.0909626483917236,0.6740837693214417,1.0419361591339111,1.0687521696090698,0.6729623675346375,1.03123939037323,0.7930434346199036,0.733401358127594,0.887943685054779,2.952101945877075,2.080447494983673
60,1.6586834192276,0.6655563712120056,1.2847193479537964,1.6062335968017578,0.669227659702301,1.2642707824707031,1.223736047744751,0.7240959405899048,1.103208303451538,4.486442565917969,1.0949665307998657,0.6722826361656189,1.0438857078552246,1.0626745223999023,0.6751492619514465,1.0283217430114746,0.7916359305381775,0.7335771322250366,0.8871563076972961,2.94860577583313,2.081009030342102
61,1.6496585607528687,0.6627031564712524,1.2808070182800293,1.598695993423462,0.6656973361968994,1.2609871625900269,1.2166976928710938,0.7212544679641724,1.0994535684585571,4.4665398597717285,1.086513638496399,0.675370454788208,1.039775013923645,1.0639832019805908,0.6747565865516663,1.0289299488067627,0.7902206778526306,0.7339022159576416,0.8863155245780945,2.940042018890381,2.084029257297516
62,1.6651458740234375,0.6619727611541748,1.28677499294281,1.6139320135116577,0.664878785610199,1.2668761014938354,1.2265989780426025,0.7207866311073303,1.1039938926696777,4.506970405578613,1.0885499715805054,0.6756868362426758,1.040744662284851,1.0552194118499756,0.6772600412368774,1.0246919393539429,0.7971494793891907,0.7336713075637817,0.8902655839920044,2.9402756690979004,2.086618185043335
63,1.6471971273422241,0.665251612663269,1.280206322669983,1.5958988666534424,0.6687728762626648,1.2601643800735474,1.2123571634292603,0.7242141962051392,1.0979816913604736,4.456653118133545,1.084304690361023,0.6767592430114746,1.0387377738952637,1.0571340322494507,0.6763051152229309,1.0256049633026123,0.7862284183502197,0.7358865141868591,0.8841164708137512,2.9270057678222656,2.0889508724212646
64,1.6441861391067505,0.6628815531730652,1.2796409130096436,1.5883784294128418,0.6670382618904114,1.2577168941497803,1.2092375755310059,0.722384512424469,1.0970865488052368,4.439767837524414,1.085924506187439,0.6767937541007996,1.0395468473434448,1.054274082183838,0.6778628826141357,1.0242626667022705,0.7835484147071838,0.7364786267280579,0.8825991153717041,2.923105239868164,2.091135263442993
65,1.6359108686447144,0.6664599776268005,1.2759068012237549,1.5847541093826294,0.6697447896003723,1.255845308303833,1.2041645050048828,0.7250442504882812,1.094254732131958,4.421946048736572,1.0809710025787354,0.6780571341514587,1.0371434688568115,1.0507842302322388,0.6787383556365967,1.0225368738174438,0.7803622484207153,0.7377544045448303,0.8808273673057556,2.9114632606506348,2.0945498943328857
66,1.6407397985458374,0.6661868095397949,1.2777665853500366,1.591866374015808,0.6687366962432861,1.2587649822235107,1.2084945440292358,0.7241940498352051,1.0963548421859741,4.4414520263671875,1.077608346939087,0.6785857677459717,1.0355063676834106,1.0488554239273071,0.6792161464691162,1.0215953588485718,0.7795618176460266,0.7380239367485046,0.8803430199623108,2.905388355255127,2.0958258509635925
67,1.6366298198699951,0.6693695783615112,1.2763001918792725,1.5925180912017822,0.6712891459465027,1.2590162754058838,1.205248475074768,0.7275965213775635,1.0948678255081177,4.436351299285889,1.078328251838684,0.6788550615310669,1.0358562469482422,1.047261357307434,0.6798075437545776,1.0208122730255127,0.7795591354370117,0.7381395101547241,0.8803134560585022,2.904508352279663,2.0968021154403687
68,1.6367720365524292,0.6700519919395447,1.2763577699661255,1.5865001678466797,0.6731594800949097,1.2567415237426758,1.2036317586898804,0.7288702130317688,1.094180941581726,4.4253644943237305,1.076912760734558,0.6793078780174255,1.0351817607879639,1.0509766340255737,0.6788977980613708,1.022618293762207,0.7825957536697388,0.7372905611991882,0.882090151309967,2.9098379611968994,2.0954962372779846
69,1.6102375984191895,0.6708035469055176,1.2662955522537231,1.561935544013977,0.6734516620635986,1.2472602128982544,1.181467056274414,0.7290809154510498,1.0844123363494873,4.355561256408691,1.077129602432251,0.6799169778823853,1.0352832078933716,1.046720266342163,0.6803378462791443,1.020574688911438,0.7770213484764099,0.7393854856491089,0.8789297938346863,2.9002339839935303,2.0996403098106384
70,1.630501627922058,0.6681696772575378,1.2738009691238403,1.5839821100234985,0.6702180504798889,1.2556031942367554,1.1969770193099976,0.7266993522644043,1.0911002159118652,4.413923263549805,1.0765442848205566,0.6791483759880066,1.0350452661514282,1.054443120956421,0.6798055768013,1.024368405342102,0.7766261696815491,0.7395641803741455,0.8787267208099365,2.9069559574127197,2.098518133163452
