epoch,E_Output_loss,E_Output_masked_1c_corr_metric_2ch,E_Output_masked_1c_rmse_metric_2ch,N_Output_loss,N_Output_masked_1c_corr_metric_2ch,N_Output_masked_1c_rmse_metric_2ch,Z_Output_loss,Z_Output_masked_1c_corr_metric_2ch,Z_Output_masked_1c_rmse_metric_2ch,loss,val_E_Output_loss,val_E_Output_masked_1c_corr_metric_2ch,val_E_Output_masked_1c_rmse_metric_2ch,val_N_Output_loss,val_N_Output_masked_1c_corr_metric_2ch,val_N_Output_masked_1c_rmse_metric_2ch,val_Z_Output_loss,val_Z_Output_masked_1c_corr_metric_2ch,val_Z_Output_masked_1c_rmse_metric_2ch,val_loss,val_total_corr
296,0.33822259306907654,0.8887919187545776,0.5782575607299805,0.31585589051246643,0.8957921862602234,0.558616042137146,0.299159973859787,0.8927046060562134,0.5440269112586975,0.9542692303657532,0.3512355387210846,0.8891763091087341,0.5877275466918945,0.33059725165367126,0.8952169418334961,0.570026159286499,0.3144400417804718,0.8919733762741089,0.5563475489616394,0.9968878030776978,2.676366627216339
297,0.34719961881637573,0.8865655660629272,0.5858485698699951,0.3242968022823334,0.8937067985534668,0.566035270690918,0.307769775390625,0.8905455470085144,0.5515743494033813,0.9798374772071838,0.3517061471939087,0.8890374898910522,0.5881210565567017,0.33069249987602234,0.8952336311340332,0.5700933337211609,0.3149988353252411,0.8917335867881775,0.5568057298660278,0.998017430305481,2.676004707813263
298,0.34387853741645813,0.8883886933326721,0.5829249620437622,0.3215199410915375,0.8952867388725281,0.5634762644767761,0.30458229780197144,0.8921208381652832,0.5487152934074402,0.968913733959198,0.35208621621131897,0.8889027237892151,0.5884444713592529,0.33128172159194946,0.8950008749961853,0.5706363320350647,0.3148697316646576,0.891765832901001,0.5567097067832947,0.9988610148429871,2.6756694316864014
299,0.33872368931770325,0.8893151879310608,0.5784466862678528,0.31689995527267456,0.8961471319198608,0.5592416524887085,0.2994043827056885,0.8932984471321106,0.5438399910926819,0.9552075266838074,0.35190075635910034,0.8890218734741211,0.588278591632843,0.3305998146533966,0.8952145576477051,0.57000732421875,0.3146910071372986,0.8917976021766663,0.5565255880355835,0.9978047013282776,2.6760340332984924
300,0.34083399176597595,0.8880295157432556,0.5802468061447144,0.3190522789955139,0.8948909044265747,0.5610417127609253,0.30159637331962585,0.8919401168823242,0.5458210706710815,0.9620178937911987,0.35112133622169495,0.8892048597335815,0.5876246690750122,0.3305405378341675,0.8952619433403015,0.5699594616889954,0.31448665261268616,0.8918917179107666,0.5563631057739258,0.9967631101608276,2.6763585209846497
301,0.3379625678062439,0.888624906539917,0.5777431726455688,0.31477469205856323,0.8960347175598145,0.557396650314331,0.29833513498306274,0.892865777015686,0.5430306792259216,0.9520214200019836,0.3512989282608032,0.8892420530319214,0.5877748727798462,0.33044496178627014,0.8953072428703308,0.5698860883712769,0.3145360052585602,0.8918849229812622,0.5564054846763611,0.9968952536582947,2.6764342188835144
302,0.3436940312385559,0.8883578777313232,0.5826141834259033,0.3205145001411438,0.8956220746040344,0.5624182820320129,0.3031240999698639,0.8925904035568237,0.547232449054718,0.9684454202651978,0.3513874411582947,0.8891758322715759,0.5878832340240479,0.33064812421798706,0.8952039480209351,0.570075273513794,0.3149849772453308,0.8917292952537537,0.5567695498466492,0.9976361393928528,2.6761090755462646
303,0.33640775084495544,0.8900942802429199,0.5764127373695374,0.31305578351020813,0.8974626660346985,0.5558084845542908,0.29581010341644287,0.8946130871772766,0.5404742360115051,0.9454939961433411,0.35120889544487,0.8891929984092712,0.5876953601837158,0.3305174708366394,0.8952553868293762,0.5699516534805298,0.3147619366645813,0.8918346762657166,0.5566112995147705,0.9971035718917847,2.676283061504364
304,0.34053835272789,0.89039146900177,0.5795737504959106,0.3182026743888855,0.8972203731536865,0.5601588487625122,0.3015519380569458,0.8940416574478149,0.5455701947212219,0.9613917469978333,0.35088396072387695,0.8892718553543091,0.5874303579330444,0.3302968442440033,0.8953112959861755,0.5697308778762817,0.31441786885261536,0.8918887376785278,0.5562926530838013,0.9962148666381836,2.6764718890190125
305,0.3423171639442444,0.8882890939712524,0.5811880230903625,0.3205990791320801,0.8950901627540588,0.56224524974823,0.3020299971103668,0.8924950957298279,0.5459579825401306,0.9659519195556641,0.3513660728931427,0.8891583681106567,0.5878446698188782,0.3299863636493683,0.8954066634178162,0.569467306137085,0.3141419291496277,0.8919950723648071,0.5560649037361145,0.9961056113243103,2.67656010389328
306,0.33666056394577026,0.8900018334388733,0.5763319134712219,0.31373026967048645,0.8972753882408142,0.5562267899513245,0.2979235053062439,0.8939578533172607,0.5421158671379089,0.9491326212882996,0.351006418466568,0.8892517685890198,0.5875274538993835,0.3302508294582367,0.8953280448913574,0.5697159767150879,0.31456631422042847,0.8918823003768921,0.5564139485359192,0.99643474817276,2.6764621138572693
307,0.34596946835517883,0.8865758180618286,0.5848816633224487,0.3226338028907776,0.8938208222389221,0.5646924376487732,0.3059849143028259,0.8905798196792603,0.5499503016471863,0.9732293486595154,0.3511899709701538,0.8892154097557068,0.5876846313476562,0.32991236448287964,0.8954578042030334,0.5694066882133484,0.3140036165714264,0.8920637965202332,0.5559329986572266,0.9957228899002075,2.6767370104789734
308,0.3354022800922394,0.8910748958587646,0.5752724409103394,0.31310492753982544,0.8979604244232178,0.5556820631027222,0.297237366437912,0.8947204351425171,0.5415920615196228,0.9464295506477356,0.35106363892555237,0.8892418146133423,0.5875996947288513,0.3302646577358246,0.8953464031219482,0.5697585344314575,0.3144562840461731,0.8919076919555664,0.5563578009605408,0.9963973760604858,2.676495909690857
309,0.3410462737083435,0.8884243369102478,0.5801313519477844,0.3177715539932251,0.8956429362297058,0.559899091720581,0.3007287085056305,0.8926380276679993,0.5447957515716553,0.9595162868499756,0.35159313678741455,0.8890931010246277,0.5880447030067444,0.3310156762599945,0.895086407661438,0.5703832507133484,0.3145095407962799,0.8918884992599487,0.5563706159591675,0.9977298974990845,2.6760680079460144
310,0.3483481705188751,0.8876500129699707,0.5859906077384949,0.32598593831062317,0.8946390151977539,0.5665722489356995,0.3071988523006439,0.8920254707336426,0.550382673740387,0.9806393384933472,0.350973904132843,0.8892695903778076,0.5874975323677063,0.3300662338733673,0.895391047000885,0.5695493817329407,0.31452497839927673,0.8918942213058472,0.5563765168190002,0.9961748719215393,2.67655485868454
311,0.33894142508506775,0.8889660835266113,0.5781772136688232,0.3174844980239868,0.8955773115158081,0.5594388842582703,0.2997356653213501,0.892754077911377,0.543769121170044,0.9558664560317993,0.35116884112358093,0.8891805410385132,0.5876823663711548,0.3302628993988037,0.8953599333763123,0.5697258114814758,0.31488609313964844,0.8917745351791382,0.5566840767860413,0.9969303607940674,2.6763150095939636
312,0.34387969970703125,0.8870292901992798,0.5825858116149902,0.32083117961883545,0.8943086266517639,0.5624871253967285,0.30365705490112305,0.8912379741668701,0.5473794937133789,0.9685820937156677,0.3508509695529938,0.8892821669578552,0.5874301195144653,0.3300289809703827,0.8954145312309265,0.5695486068725586,0.31434813141822815,0.8920366764068604,0.5562428832054138,0.9958379864692688,2.676733374595642
313,0.3353298604488373,0.8901677131652832,0.5757752060890198,0.3138604164123535,0.8968182802200317,0.5568667054176331,0.29623594880104065,0.8941124677658081,0.5411628484725952,0.9439703226089478,0.3507187068462372,0.8893383741378784,0.587307870388031,0.32996729016304016,0.8954194188117981,0.5694755911827087,0.31413930654525757,0.8920111060142517,0.5560815930366516,0.9954386353492737,2.6767688989639282
314,0.34006524085998535,0.8892533183097839,0.5787801146507263,0.3177870810031891,0.896281898021698,0.559260904788971,0.3007842004299164,0.8931235671043396,0.5444348454475403,0.9585565328598022,0.3508690893650055,0.8893726468086243,0.587448239326477,0.33035901188850403,0.8953052163124084,0.569815993309021,0.31455641984939575,0.8918782472610474,0.5564284324645996,0.9963980913162231,2.67655611038208
315,0.3463307321071625,0.8880929946899414,0.5838505625724792,0.3227432668209076,0.895393431186676,0.5634506940841675,0.3046717643737793,0.8926012516021729,0.547522783279419,0.9742323160171509,0.3508473336696625,0.8893252611160278,0.5874150991439819,0.3302972614765167,0.8953179121017456,0.5697681903839111,0.31420794129371643,0.8920110464096069,0.5561311841011047,0.9959684014320374,2.6766542196273804
316,0.33852729201316833,0.8891125321388245,0.5773875713348389,0.3163415491580963,0.8960583209991455,0.5579390525817871,0.29815205931663513,0.893436849117279,0.5420259833335876,0.9540422558784485,0.35104236006736755,0.8892568945884705,0.5875613689422607,0.3295748233795166,0.8955578804016113,0.5691278576850891,0.3146325349807739,0.8918218612670898,0.5564842820167542,0.9958633780479431,2.6766366362571716
317,0.3478758931159973,0.8867063522338867,0.5855110287666321,0.3250102400779724,0.8937644362449646,0.565852701663971,0.3063497841358185,0.8910814523696899,0.5495297908782959,0.979744553565979,0.3503398597240448,0.8894666433334351,0.58697509765625,0.3299590051174164,0.8954302072525024,0.5694488286972046,0.3144269585609436,0.89193195104599,0.5562880635261536,0.9953374266624451,2.6768288016319275
318,0.3415074348449707,0.8888047337532043,0.5804473757743835,0.3189745843410492,0.8958060145378113,0.5608744621276855,0.3013342320919037,0.8929598927497864,0.5453814268112183,0.9614523649215698,0.35077983140945435,0.88933265209198,0.5873550772666931,0.32968419790267944,0.8955383896827698,0.5692325234413147,0.3143266439437866,0.8919594883918762,0.5562050342559814,0.9954041242599487,2.676830530166626
319,0.33613988757133484,0.8901364803314209,0.575720489025116,0.315250039100647,0.896604597568512,0.5574182868003845,0.29657092690467834,0.8943461775779724,0.5409849286079407,0.9462623000144958,0.35047969222068787,0.8894498944282532,0.5871198773384094,0.3297772705554962,0.8954845070838928,0.5693202018737793,0.3145400285720825,0.891933023929596,0.5564148426055908,0.9954141974449158,2.676867425441742
320,0.3427874743938446,0.8893560767173767,0.5813878178596497,0.3211834132671356,0.8959779739379883,0.5625476241111755,0.30208873748779297,0.8935157060623169,0.5459206104278564,0.9660031199455261,0.35068777203559875,0.889351487159729,0.5872480273246765,0.32963255047798157,0.8955241441726685,0.5691937208175659,0.3140515387058258,0.8920459151268005,0.5559571981430054,0.9949856996536255,2.676921546459198
321,0.34141820669174194,0.8865761160850525,0.5804812908172607,0.3178870677947998,0.8939856886863708,0.5597663521766663,0.2998899221420288,0.891279399394989,0.5439568161964417,0.9596281051635742,0.3508321940898895,0.8893259167671204,0.5873716473579407,0.3296840786933899,0.8954957127571106,0.5692474842071533,0.31389763951301575,0.8920910358428955,0.5558186769485474,0.9950264692306519,2.6769126653671265
322,0.34586915373802185,0.8882134556770325,0.583407998085022,0.32313621044158936,0.895283579826355,0.5636928677558899,0.305123895406723,0.8923490047454834,0.5480572581291199,0.9750959277153015,0.35043975710868835,0.8894328474998474,0.5870544910430908,0.32961487770080566,0.8955296277999878,0.5691699385643005,0.31400367617607117,0.8920769095420837,0.5559256076812744,0.9946730136871338,2.677039384841919
323,0.35172969102859497,0.8865089416503906,0.5889062881469727,0.3287455439567566,0.8936245441436768,0.5691527128219604,0.31102755665779114,0.8905458450317383,0.5538349151611328,0.9915299415588379,0.35065704584121704,0.8893678784370422,0.5872409343719482,0.3300763666629791,0.895391583442688,0.5695375800132751,0.3150085210800171,0.8917281031608582,0.5568183064460754,0.9963557124137878,2.6764875650405884
324,0.34111109375953674,0.8905859589576721,0.5800813436508179,0.317809134721756,0.8977965712547302,0.5597790479660034,0.3009137213230133,0.8948105573654175,0.5450862050056458,0.9603845477104187,0.3504747152328491,0.8894332647323608,0.5870808362960815,0.3301178216934204,0.8954190015792847,0.5695993900299072,0.3136289417743683,0.8921974897384644,0.5556328892707825,0.994831383228302,2.67704975605011
325,0.34040746092796326,0.8887043595314026,0.5792815685272217,0.31781643629074097,0.8958861231803894,0.55949866771698,0.2996591031551361,0.8932189345359802,0.5436333417892456,0.9588509202003479,0.35035207867622375,0.8894614577293396,0.5869871973991394,0.3299155831336975,0.8954698443412781,0.5694299936294556,0.3141893446445465,0.8920232653617859,0.5561088919639587,0.9950700402259827,2.6769545674324036
326,0.33788639307022095,0.8898497819900513,0.5775094628334045,0.31475964188575745,0.8970559239387512,0.5573115348815918,0.2983110845088959,0.8938825130462646,0.542709231376648,0.9521009922027588,0.3505583703517914,0.88937908411026,0.5871779918670654,0.3295776844024658,0.8955576419830322,0.569130003452301,0.31402063369750977,0.8920654058456421,0.5559432506561279,0.9947719573974609,2.6770021319389343
327,0.34674790501594543,0.8875396251678467,0.5849660038948059,0.32538875937461853,0.8940670490264893,0.5665656328201294,0.3067653179168701,0.8915169835090637,0.550410807132721,0.9795717000961304,0.35072416067123413,0.8893674612045288,0.5872744917869568,0.3300400674343109,0.89546138048172,0.5695033669471741,0.3141680061817169,0.8919875621795654,0.5560826063156128,0.9955469369888306,2.676816403865814
328,0.34846416115760803,0.8868353962898254,0.5863801836967468,0.3261929452419281,0.8936688303947449,0.5670783519744873,0.3062000870704651,0.8916120529174805,0.5497592091560364,0.9805740714073181,0.3504663109779358,0.8894532322883606,0.5870696306228638,0.33003249764442444,0.895408570766449,0.5695462226867676,0.3141993582248688,0.892017662525177,0.5561509728431702,0.9953132271766663,2.6768794655799866
329,0.34219637513160706,0.8896152377128601,0.5811381936073303,0.3199530243873596,0.896564781665802,0.5616861581802368,0.30361688137054443,0.8932598233222961,0.5473876595497131,0.9659185409545898,0.3507956266403198,0.8893314003944397,0.5873628854751587,0.32959064841270447,0.8955845832824707,0.5691416263580322,0.31390079855918884,0.8921113610267639,0.5558894276618958,0.9949012994766235,2.6770273447036743
330,0.3452511131763458,0.8874304890632629,0.5837146639823914,0.32171785831451416,0.8948096632957458,0.5633856058120728,0.30536898970603943,0.891383707523346,0.5490309596061707,0.9723248481750488,0.3505849242210388,0.8893658518791199,0.5871936082839966,0.3297101855278015,0.8955615162849426,0.5692669749259949,0.31413379311561584,0.8920018076896667,0.5560795664787292,0.9950385689735413,2.6769291758537292
331,0.34487035870552063,0.8882154226303101,0.5827479362487793,0.3225415349006653,0.8951119184494019,0.5632497072219849,0.3049677312374115,0.8920956254005432,0.548017680644989,0.9729400873184204,0.35006076097488403,0.8895405530929565,0.586747407913208,0.3291664123535156,0.895695686340332,0.5687854290008545,0.31376728415489197,0.8921374082565308,0.5557382702827454,0.9936047196388245,2.6773736476898193
332,0.3376484811306,0.8905773758888245,0.577290952205658,0.3165747821331024,0.8971784114837646,0.5587031841278076,0.29798874258995056,0.8946970701217651,0.5424380898475647,0.9528597593307495,0.35069921612739563,0.8893383741378784,0.5872827172279358,0.32987913489341736,0.8954692482948303,0.5693740248680115,0.31366682052612305,0.8921686410903931,0.555644690990448,0.994857668876648,2.676976263523102
333,0.33502694964408875,0.8908689618110657,0.5748609900474548,0.3128339350223541,0.8978440165519714,0.5552577376365662,0.2959022521972656,0.8947705030441284,0.5402916669845581,0.9446476101875305,0.35089293122291565,0.8893017172813416,0.5874647498130798,0.3297061622142792,0.8955095410346985,0.5692403316497803,0.3135624825954437,0.8922085165977478,0.5555379986763,0.9947766661643982,2.677019774913788
334,0.3430478870868683,0.8885181546211243,0.5820242166519165,0.32024258375167847,0.8956105709075928,0.5622612237930298,0.30206334590911865,0.8929459452629089,0.5463446974754333,0.9647847414016724,0.35049450397491455,0.8894489407539368,0.5871075391769409,0.32985806465148926,0.8954617977142334,0.5693798661231995,0.31377026438713074,0.8921582698822021,0.5557165145874023,0.9947341084480286,2.6770690083503723
335,0.34049972891807556,0.8895784616470337,0.5801053047180176,0.3185097575187683,0.8964733481407166,0.5608769059181213,0.30150270462036133,0.8934172987937927,0.5458225607872009,0.9599449634552002,0.35020551085472107,0.889542281627655,0.5868520140647888,0.3293761909008026,0.8956148028373718,0.5689607262611389,0.3140292167663574,0.8921329975128174,0.5559645891189575,0.994225263595581,2.6772900819778442
336,0.33861371874809265,0.8893598318099976,0.5781282186508179,0.31664377450942993,0.8963378071784973,0.5587535500526428,0.2992805242538452,0.8933099508285522,0.5435670614242554,0.9555668234825134,0.34988999366760254,0.8896333575248718,0.5865606665611267,0.32959064841270447,0.8956074714660645,0.5691193342208862,0.31376010179519653,0.8921551704406738,0.5557376146316528,0.9938580989837646,2.67739599943161
337,0.33608701825141907,0.8886892199516296,0.5758925080299377,0.31356456875801086,0.8957306146621704,0.556205689907074,0.2953256368637085,0.8934072256088257,0.5398696660995483,0.9441007375717163,0.3506534695625305,0.8893804550170898,0.5872399210929871,0.33001187443733215,0.8954274654388428,0.5695074796676636,0.3137197196483612,0.8921650648117065,0.5556944012641907,0.9949996471405029,2.676972985267639
338,0.33993494510650635,0.8899461627006531,0.5798184871673584,0.3174244165420532,0.8968249559402466,0.560135006904602,0.3004347085952759,0.8940207362174988,0.5448592901229858,0.9582015872001648,0.35007208585739136,0.8895446062088013,0.586762547492981,0.3292483687400818,0.8956502676010132,0.5688546895980835,0.3136100471019745,0.8921950459480286,0.5556216239929199,0.993543803691864,2.677389919757843
339,0.33669576048851013,0.8896257281303406,0.5762317180633545,0.3143981993198395,0.8966367840766907,0.5567218065261841,0.2974461615085602,0.8937016725540161,0.5416815876960754,0.9494092464447021,0.35040751099586487,0.8894332051277161,0.5870317220687866,0.3297901451587677,0.895540177822113,0.569309651851654,0.3140280842781067,0.8920810222625732,0.5559462308883667,0.9948362708091736,2.6770544052124023
340,0.3444646894931793,0.888536810874939,0.5834744572639465,0.32310402393341064,0.8950880169868469,0.5648958683013916,0.30478209257125854,0.8924815654754639,0.548854649066925,0.9728747606277466,0.3498496115207672,0.8896205425262451,0.5865748524665833,0.3296806514263153,0.8955683708190918,0.5692384839057922,0.31375542283058167,0.8921896815299988,0.5557343363761902,0.9938940405845642,2.6773785948753357
341,0.3405475914478302,0.8880529403686523,0.5796033143997192,0.3177821636199951,0.8951786160469055,0.5597477555274963,0.3011206090450287,0.8919985890388489,0.5450093150138855,0.9593930840492249,0.3501321077346802,0.889535129070282,0.5867999196052551,0.3295224905014038,0.8956015706062317,0.5690627694129944,0.31371426582336426,0.8921749591827393,0.5556574463844299,0.9939810633659363,2.677311658859253
342,0.3527441620826721,0.8877896070480347,0.589544415473938,0.3296068608760834,0.8948032855987549,0.5696364045143127,0.31155237555503845,0.8921710252761841,0.5540352463722229,0.9932540655136108,0.3500875234603882,0.8895446062088013,0.5867651104927063,0.3295280337333679,0.8956007361412048,0.5690701603889465,0.31373167037963867,0.8921728730201721,0.5556697249412537,0.9939578175544739,2.6773182153701782
343,0.3370615839958191,0.8921104669570923,0.5768533945083618,0.31520557403564453,0.8988869190216064,0.5576571226119995,0.2977256774902344,0.8959619998931885,0.5421473979949951,0.9509625434875488,0.3501049280166626,0.8895366191864014,0.5867845416069031,0.32940393686294556,0.8956086039543152,0.5689576268196106,0.3140971064567566,0.8920308947563171,0.5559866428375244,0.9942190051078796,2.6771761178970337
344,0.33963873982429504,0.8890677690505981,0.5794610977172852,0.317762166261673,0.895847499370575,0.560307502746582,0.3008315861225128,0.8926864266395569,0.5453779101371765,0.9584660530090332,0.3502134382724762,0.8894989490509033,0.5868595242500305,0.32917067408561707,0.8956799507141113,0.5687655806541443,0.3136001527309418,0.8921948671340942,0.5555641651153564,0.9935970902442932,2.677373766899109
345,0.3439148962497711,0.8887001276016235,0.5827877521514893,0.32115915417671204,0.895743191242218,0.5629987716674805,0.3025146722793579,0.8933319449424744,0.5467689037322998,0.9671982526779175,0.3502297103404999,0.8895245790481567,0.5868476629257202,0.32920631766319275,0.8956860303878784,0.5687959790229797,0.3137609660625458,0.892237663269043,0.5557019114494324,0.9938108921051025,2.677448272705078
346,0.3326566517353058,0.8903656005859375,0.5736565589904785,0.30979087948799133,0.8974969983100891,0.5534799098968506,0.2941175103187561,0.8943765759468079,0.5394287705421448,0.9367243647575378,0.3502928912639618,0.8894706964492798,0.586945652961731,0.3296511173248291,0.8955297470092773,0.569173276424408,0.31408563256263733,0.89202481508255,0.5559982061386108,0.9946416020393372,2.677025258541107
347,0.34041884541511536,0.8895012736320496,0.579067051410675,0.31830739974975586,0.8965050578117371,0.5594989061355591,0.3007245659828186,0.8937457203865051,0.5443010330200195,0.9592331647872925,0.35033750534057617,0.8894947171211243,0.5869652032852173,0.32986074686050415,0.8954711556434631,0.5693825483322144,0.3138006329536438,0.8921398520469666,0.5557343363761902,0.9946106672286987,2.677105724811554
348,0.3431292176246643,0.8887771368026733,0.5815447568893433,0.3205639123916626,0.8958491086959839,0.5619211792945862,0.3034239709377289,0.8927926421165466,0.5469856858253479,0.9669510126113892,0.35004347562789917,0.8895853757858276,0.586724579334259,0.3288283348083496,0.895804762840271,0.5684870481491089,0.3139592111110687,0.892118513584137,0.5559086203575134,0.9934428930282593,2.6775086522102356
349,0.3352789878845215,0.8903018832206726,0.5752317309379578,0.31347811222076416,0.8971469402313232,0.5560437440872192,0.29546111822128296,0.8946762084960938,0.5400968194007874,0.9442570209503174,0.3499842584133148,0.8895649313926697,0.5866852402687073,0.32913362979888916,0.8957522511482239,0.5687313675880432,0.3131398856639862,0.8923724293708801,0.5551546216011047,0.9928711652755737,2.6776896119117737
350,0.333554744720459,0.8914262652397156,0.574137806892395,0.31071531772613525,0.8986474871635437,0.5540169477462769,0.29466596245765686,0.8955419063568115,0.539742112159729,0.9392183423042297,0.3498835861682892,0.8896558284759521,0.5865924954414368,0.3294537663459778,0.8956360220909119,0.5690368413925171,0.3132353127002716,0.8923574686050415,0.555240273475647,0.9931839108467102,2.6776493191719055
351,0.3358237147331238,0.8911736607551575,0.5759148597717285,0.3134011924266815,0.8980964422225952,0.5560954213142395,0.29666268825531006,0.8950842022895813,0.5413162112236023,0.9468356966972351,0.3496975600719452,0.8896889090538025,0.5864341855049133,0.3293208181858063,0.8956329822540283,0.5689221024513245,0.3131800591945648,0.8923582434654236,0.5552234053611755,0.992813229560852,2.6776801347732544
352,0.34406545758247375,0.8894879221916199,0.5831204652786255,0.32182538509368896,0.8963656425476074,0.5636438131332397,0.30412960052490234,0.8933897018432617,0.5483425259590149,0.9707530736923218,0.35001668334007263,0.8896394968032837,0.5866988301277161,0.32956159114837646,0.8955894708633423,0.5690980553627014,0.3134046792984009,0.8923007249832153,0.5554097294807434,0.9935970306396484,2.6775296926498413
353,0.33999061584472656,0.88905268907547,0.5796329975128174,0.3174935281276703,0.8959761261940002,0.5599808096885681,0.3001604974269867,0.8932041525840759,0.5445218086242676,0.9588962197303772,0.34959617257118225,0.8897423148155212,0.5863213539123535,0.32910650968551636,0.8957140445709229,0.568713903427124,0.3129410147666931,0.8924391865730286,0.5549891591072083,0.9922552108764648,2.6778955459594727
354,0.3416126072406769,0.8894515633583069,0.5804753303527832,0.3195214569568634,0.8962945342063904,0.5609650015830994,0.30228346586227417,0.8933476209640503,0.5459282398223877,0.9604905843734741,0.34973981976509094,0.88965904712677,0.5864846706390381,0.32904353737831116,0.8957217335700989,0.5686836838722229,0.31330737471580505,0.8923130631446838,0.5553320646286011,0.9927011728286743,2.6776938438415527
355,0.33677974343299866,0.8904706239700317,0.5766488313674927,0.3130812644958496,0.8977503776550293,0.5557814836502075,0.2964635491371155,0.8948342204093933,0.5409982204437256,0.9461650252342224,0.35003119707107544,0.8895921111106873,0.5867308378219604,0.3294355273246765,0.8956781029701233,0.5690224766731262,0.31394001841545105,0.8921515345573425,0.555857241153717,0.9940243363380432,2.677421748638153
356,0.33682432770729065,0.8905234932899475,0.5769029855728149,0.3134060800075531,0.8978027701377869,0.5561943650245667,0.2974688410758972,0.8945068717002869,0.5423098206520081,0.9470825791358948,0.35037094354629517,0.889561653137207,0.5870132446289062,0.32940536737442017,0.8956794738769531,0.568983256816864,0.3137819468975067,0.8921976089477539,0.555756688117981,0.9941678047180176,2.677438735961914
357,0.3398168981075287,0.889055609703064,0.5794399976730347,0.3182791769504547,0.895747721195221,0.5606034994125366,0.30007830262184143,0.8931983113288879,0.5445148944854736,0.9576303958892822,0.3508627414703369,0.8893773555755615,0.5874309539794922,0.32988229393959045,0.8954862356185913,0.5694047808647156,0.31359416246414185,0.8922249674797058,0.5555457472801208,0.9949546456336975,2.6770885586738586
358,0.340705007314682,0.8893402814865112,0.5809897184371948,0.31819382309913635,0.896270751953125,0.5612419247627258,0.30105286836624146,0.8934274911880493,0.5460165143013,0.9607647061347961,0.34958210587501526,0.8897251486778259,0.5863298773765564,0.3286753296852112,0.8958482146263123,0.5683472156524658,0.31309446692466736,0.8923935294151306,0.5551304817199707,0.9919618964195251,2.677966892719269
359,0.33727845549583435,0.8897577524185181,0.5771335959434509,0.3132989704608917,0.897416353225708,0.5560752153396606,0.2983380854129791,0.8936929106712341,0.5428709983825684,0.9488963484764099,0.3496982455253601,0.8896984457969666,0.5864165425300598,0.32912585139274597,0.8957058787345886,0.5687524080276489,0.31310218572616577,0.8923880457878113,0.5551254749298096,0.992537260055542,2.6777923703193665
360,0.3388509750366211,0.8897281289100647,0.57823646068573,0.3169286549091339,0.8965520858764648,0.5590614080429077,0.2985498607158661,0.8939263224601746,0.5429207682609558,0.9548541903495789,0.3500819504261017,0.8895636200904846,0.5867727398872375,0.32918035984039307,0.8957000970840454,0.5688234567642212,0.313477098941803,0.8922793865203857,0.5554960370063782,0.9933505058288574,2.6775431036949158
361,0.34463924169540405,0.8885530233383179,0.583623468875885,0.3214063346385956,0.8957414627075195,0.5634961724281311,0.3035440742969513,0.8929095268249512,0.5479477643966675,0.9695687890052795,0.34992533922195435,0.8896262049674988,0.5866349339485168,0.3290991187095642,0.8957425355911255,0.5686966180801392,0.3133294880390167,0.8923622369766235,0.5553144216537476,0.9929659962654114,2.677730977535248
362,0.34295669198036194,0.8884822130203247,0.5818535089492798,0.31926071643829346,0.8960098624229431,0.5613037943840027,0.3036104440689087,0.892466127872467,0.5474892258644104,0.9651272892951965,0.349816232919693,0.8896620869636536,0.5865257382392883,0.32926321029663086,0.8957099914550781,0.5688751935958862,0.31343311071395874,0.8923135995864868,0.5554391741752625,0.9931232333183289,2.6776856780052185
363,0.3408750295639038,0.8886491656303406,0.57978755235672,0.31762003898620605,0.8959834575653076,0.5595549941062927,0.3007226884365082,0.8929194808006287,0.544596791267395,0.9585298895835876,0.34989532828330994,0.8897091746330261,0.5865945219993591,0.3287455141544342,0.8958410620689392,0.5684091448783875,0.3131476044654846,0.8923737406730652,0.5551682710647583,0.9924013614654541,2.6779239773750305
364,0.34014156460762024,0.8885161876678467,0.5794662833213806,0.31771740317344666,0.8954923748970032,0.5598604679107666,0.3009786605834961,0.8922873735427856,0.5452574491500854,0.9593989849090576,0.34953197836875916,0.8897979259490967,0.586273729801178,0.32936322689056396,0.89573734998703,0.5689414143562317,0.3133995234966278,0.892283022403717,0.5553734302520752,0.9929072260856628,2.6778182983398438
365,0.33930566906929016,0.8891881704330444,0.5789601802825928,0.31690070033073425,0.8961517810821533,0.5593439340591431,0.2984657883644104,0.8935324549674988,0.5430364012718201,0.954642653465271,0.3493298590183258,0.8898158073425293,0.5861295461654663,0.3288140892982483,0.8958308696746826,0.5684747099876404,0.3135712146759033,0.8923474550247192,0.5555631518363953,0.9923273324966431,2.677994132041931
366,0.3477189540863037,0.887006938457489,0.5858756303787231,0.32538315653800964,0.8938558101654053,0.5666124224662781,0.3065639138221741,0.8913136124610901,0.550104022026062,0.9795746803283691,0.3491700291633606,0.8898598551750183,0.5859660506248474,0.32880884408950806,0.8958215117454529,0.5684698224067688,0.3130301237106323,0.8924192786216736,0.5550616979598999,0.9916222095489502,2.6781006455421448
367,0.3434116542339325,0.8890630006790161,0.5824088454246521,0.31988242268562317,0.8964418172836304,0.5619634985923767,0.30336064100265503,0.8932827711105347,0.5472475290298462,0.9662384986877441,0.3494333028793335,0.8898070454597473,0.5862003564834595,0.3285558223724365,0.8958926796913147,0.5682578682899475,0.31287047266960144,0.8924643993377686,0.5549212694168091,0.9914700388908386,2.6781641244888306
